date,美债3m,美债2y,美债10y
2020-05-27,1.5177,3.9472,3.0583
2020-05-28,1.2393,2.047,3.3838
2020-05-29,2.5325,4.302,3.9764
2020-06-01,4.9418,4.2994,5.4379
2020-06-02,5.5339,4.5087,4.6921
2020-06-03,1.2786,3.4519,4.0913
2020-06-04,3.2898,2.4162,4.4155
2020-06-05,3.3382,3.131,4.936
2020-06-08,3.0814,3.4561,1.4774
2020-06-09,3.0985,2.3278,5.6074
2020-06-10,2.9556,4.5997,2.7604
2020-06-11,5.0314,3.6961,3.3347
2020-06-12,4.1537,1.9293,4.5107
2020-06-15,0.9098,5.2594,3.8869
2020-06-16,3.6936,3.1169,4.7304
2020-06-17,3.8386,1.6871,4.2127
2020-06-18,2.9725,2.0037,3.566
2020-06-19,4.1971,4.7853,6.2931
2020-06-22,2.7821,5.19,5.0621
2020-06-23,2.8007,4.2114,4.4532
2020-06-24,2.6819,4.5832,5.0388
2020-06-25,-0.5274,4.4599,2.942
2020-06-26,2.3794,3.6683,7.2622
2020-06-29,1.4976,3.3949,2.3685
2020-06-30,0.7203,3.6478,4.1698
2020-07-01,4.651,3.8832,3.5704
2020-07-02,3.2563,2.1101,3.5134
2020-07-03,2.4553,3.8784,3.3186
2020-07-06,1.6528,4.7503,2.8424
2020-07-07,2.9443,2.7524,5.7825
2020-07-08,3.9872,2.6241,2.1929
2020-07-09,1.2596,3.5719,5.4753
2020-07-10,2.4928,2.2204,4.9728
2020-07-13,3.8021,1.4198,3.4287
2020-07-14,-0.404,4.3773,4.7989
2020-07-15,2.4136,2.4589,3.7632
2020-07-16,1.8561,3.0221,2.3485
2020-07-17,2.2993,2.2678,2.3643
2020-07-20,1.7476,4.5321,4.9832
2020-07-21,2.7064,4.0238,4.9054
2020-07-22,5.3854,2.7111,4.363
2020-07-23,2.0141,1.5841,3.4127
2020-07-24,2.9376,2.5837,3.7144
2020-07-27,5.4921,3.6842,3.5117
2020-07-28,1.675,3.2264,1.3796
2020-07-29,5.222,3.1309,4.0919
2020-07-30,2.508,3.254,4.7837
2020-07-31,5.1728,3.9106,4.1014
2020-08-03,3.6253,2.9498,6.6537
2020-08-04,2.9607,3.54,2.4932
2020-08-05,2.4016,1.8157,3.0083
2020-08-06,1.5639,6.0646,4.1995
2020-08-07,2.6137,2.6594,4.3657
2020-08-10,3.846,3.2443,1.1482
2020-08-11,2.4803,3.6798,4.904
2020-08-12,2.0251,2.5071,4.3725
2020-08-13,2.1238,3.0094,0.8209
2020-08-14,3.9887,2.9948,3.8249
2020-08-17,4.3377,1.9032,2.7872
2020-08-18,1.4993,3.5263,3.32
2020-08-19,1.4971,1.0209,1.9928
2020-08-20,3.069,5.1033,4.6243
2020-08-21,4.7913,3.9516,6.6427
2020-08-24,4.219,3.7669,4.3975
2020-08-25,0.6222,0.916,0.7609
2020-08-26,2.1039,2.049,4.4284
2020-08-27,1.1041,4.6672,3.708
2020-08-28,2.0987,7.9815,2.3485
2020-08-31,4.9066,4.4336,4.5304
2020-09-01,0.3661,4.2443,5.3196
2020-09-02,0.0717,3.63,2.9973
2020-09-03,1.2572,1.983,1.5344
2020-09-04,2.931,4.1942,0.9825
2020-09-07,3.4311,1.6786,3.0015
2020-09-08,3.1562,1.5473,3.7667
2020-09-09,4.2635,1.4718,3.226
2020-09-10,-0.1446,4.1709,2.9751
2020-09-11,4.2825,2.9311,4.8518
2020-09-14,2.0319,3.121,4.6942
2020-09-15,3.5972,2.9815,4.2994
2020-09-16,0.5149,1.6491,5.2247
2020-09-17,2.5074,2.1951,3.0155
2020-09-18,2.8544,2.2555,2.3582
2020-09-21,4.2336,1.3137,3.2165
2020-09-22,0.1221,2.3949,3.113
2020-09-23,2.5461,1.7024,0.9231
2020-09-24,0.8721,3.6932,3.1816
2020-09-25,3.2582,3.7932,5.6573
2020-09-28,3.6658,1.4476,5.2013
2020-09-29,4.4308,2.644,4.7878
2020-09-30,1.6975,5.2273,4.1974
2020-10-01,3.8908,1.8231,6.1733
2020-10-02,4.5414,3.512,2.4097
2020-10-05,0.0351,3.1266,2.5528
2020-10-06,3.4185,4.3115,5.6864
2020-10-07,3.9378,3.3546,4.0414
2020-10-08,2.1119,2.4824,2.9932
2020-10-09,0.6838,3.0801,4.8279
2020-10-12,3.9144,3.0976,3.3423
2020-10-13,0.7007,2.89,2.7437
2020-10-14,2.2325,1.4171,2.702
2020-10-15,2.4398,4.4917,4.4823
2020-10-16,3.5733,4.2797,4.3087
2020-10-19,1.5601,1.747,6.2751
2020-10-20,1.4731,2.6391,3.5649
2020-10-21,2.6484,2.7299,3.5393
2020-10-22,4.0096,1.6122,6.1595
2020-10-23,5.9312,0.7598,5.4785
2020-10-26,0.2388,2.1953,4.2173
2020-10-27,2.973,2.5723,1.6585
2020-10-28,0.8702,1.2705,2.7822
2020-10-29,4.0282,3.2124,2.4189
2020-10-30,1.0922,4.3954,4.0547
2020-11-02,1.488,4.0105,3.2375
2020-11-03,1.6161,2.848,6.4044
2020-11-04,2.3857,0.7915,1.6428
2020-11-05,2.9848,3.8588,2.258
2020-11-06,3.2256,3.1757,4.3669
2020-11-09,2.4913,3.5092,4.7822
2020-11-10,0.5052,5.3233,0.1193
2020-11-11,3.5917,2.0102,1.3969
2020-11-12,2.4206,-0.4498,3.6046
2020-11-13,4.2426,1.7359,6.0341
2020-11-16,1.4384,3.5833,6.8316
2020-11-17,0.0966,3.0323,3.3783
2020-11-18,2.449,1.5412,3.744
2020-11-19,4.4439,1.2963,2.7447
2020-11-20,2.7414,2.5745,4.9498
2020-11-23,2.2005,1.5047,6.2928
2020-11-24,1.1945,3.6248,5.884
2020-11-25,5.1366,2.5063,3.9565
2020-11-26,0.9556,2.2475,2.7422
2020-11-27,1.4119,2.0901,4.0123
2020-11-30,3.3551,3.3157,6.0712
2020-12-01,-0.284,3.0511,3.3992
2020-12-02,4.4119,3.2423,1.2769
2020-12-03,3.4363,3.2162,3.46
2020-12-04,3.8488,2.9134,3.5815
2020-12-07,3.3372,1.7602,1.2681
2020-12-08,2.2583,2.1235,4.3481
2020-12-09,0.9053,2.5264,4.759
2020-12-10,2.2899,5.4782,6.7898
2020-12-11,1.0371,1.3814,2.0014
2020-12-14,3.2292,2.4972,5.0958
2020-12-15,3.7102,3.1179,5.4503
2020-12-16,4.7152,2.636,4.7794
2020-12-17,3.0577,4.2888,2.4898
2020-12-18,3.8869,2.6298,2.4026
2020-12-21,2.0543,2.7186,4.1458
2020-12-22,1.7826,3.9776,4.1353
2020-12-23,3.2105,5.1729,3.1608
2020-12-24,1.9203,4.689,5.9375
2020-12-25,2.9038,2.836,3.3989
2020-12-28,0.9082,2.9406,1.1594
2020-12-29,1.1776,3.0561,3.6639
2020-12-30,3.4531,3.1764,4.7204
2020-12-31,3.83,1.9832,4.5129
2021-01-01,1.0215,4.1239,4.5013
2021-01-04,3.5059,3.2479,6.241
2021-01-05,1.7009,2.9462,2.3278
2021-01-06,2.5248,1.4746,3.3644
2021-01-07,4.6254,3.0747,6.3176
2021-01-08,3.7112,0.7281,1.049
2021-01-11,3.6938,2.302,3.9195
2021-01-12,5.3632,2.3243,5.8434
2021-01-13,1.4442,3.3444,5.821
2021-01-14,1.0212,5.2558,4.9902
2021-01-15,1.4168,3.6863,5.0282
2021-01-18,2.1182,4.7381,2.4385
2021-01-19,-1.0318,3.7743,6.0598
2021-01-20,2.1889,4.3501,2.1999
2021-01-21,1.6831,5.2286,2.2894
2021-01-22,3.6756,2.1218,4.5818
2021-01-25,3.0286,2.0435,3.2605
2021-01-26,1.599,3.8026,4.31
2021-01-27,3.3849,2.9956,4.6462
2021-01-28,3.5849,3.2644,6.6672
2021-01-29,1.3472,2.7016,4.6506
2021-02-01,1.7605,2.2845,3.0722
2021-02-02,-0.838,4.9449,5.0147
2021-02-03,0.864,1.6802,2.7524
2021-02-04,1.3863,3.8237,5.3697
2021-02-05,2.6112,3.6291,4.0969
2021-02-08,1.0819,1.1052,4.6008
2021-02-09,1.7298,2.0031,1.329
2021-02-10,0.662,2.2048,0.6239
2021-02-11,2.7567,3.6775,1.7479
2021-02-12,3.1386,2.5596,6.6187
2021-02-15,3.1035,2.8973,2.2778
2021-02-16,2.5185,1.2508,5.0985
2021-02-17,0.1884,5.7911,3.0371
2021-02-18,1.5701,3.0854,3.64
2021-02-19,1.889,3.5988,3.9329
2021-02-22,1.8951,2.3512,6.4657
2021-02-23,2.6125,2.2168,4.8768
2021-02-24,4.6383,5.2952,4.5775
2021-02-25,3.7181,0.6999,5.945
2021-02-26,1.0187,3.3344,3.0502
2021-03-01,3.5176,1.5462,5.6025
2021-03-02,3.4605,2.514,5.352
2021-03-03,1.2909,2.2343,5.3348
2021-03-04,3.7733,1.8168,3.7675
2021-03-05,2.2594,3.0425,3.344
2021-03-08,0.3851,-0.0816,2.6953
2021-03-09,3.1828,2.6214,2.7892
2021-03-10,2.8254,2.8917,2.6245
2021-03-11,2.1585,1.3689,4.5503
2021-03-12,2.4438,4.8159,3.6575
2021-03-15,1.4214,2.2866,4.6471
2021-03-16,3.4152,2.715,4.7318
2021-03-17,2.4348,2.2893,2.4104
2021-03-18,2.7497,2.9021,2.3653
2021-03-19,3.0357,4.5698,3.657
2021-03-22,0.7681,5.9676,2.8373
2021-03-23,1.1586,3.8948,2.6794
2021-03-24,-0.8149,4.3056,6.5435
2021-03-25,3.3471,5.0597,1.7
2021-03-26,0.6817,3.2986,7.0346
2021-03-29,2.6989,4.8843,4.4333
2021-03-30,3.0565,3.9509,5.4794
2021-03-31,3.4035,3.1728,5.3025
2021-04-01,0.694,3.4204,4.9254
2021-04-02,2.4023,0.8143,6.4927
2021-04-05,5.0054,3.3505,2.3764
2021-04-06,5.0715,1.1475,3.7654
2021-04-07,3.981,1.0497,2.7207
2021-04-08,3.0062,3.2315,1.4559
2021-04-09,0.9923,1.6631,3.0081
2021-04-12,3.5779,2.9915,6.8088
2021-04-13,2.263,3.1661,3.7398
2021-04-14,3.3408,3.2197,6.9753
2021-04-15,1.5507,1.9151,7.1287
2021-04-16,2.2406,4.0784,8.4927
2021-04-19,2.7462,2.8929,6.8582
2021-04-20,2.8694,3.5293,7.5372
2021-04-21,3.2406,1.5643,4.4878
2021-04-22,1.6312,2.786,4.3425
2021-04-23,0.4851,4.3168,4.4423
2021-04-26,4.9372,4.1642,4.0001
2021-04-27,6.2339,2.0432,4.2245
2021-04-28,3.1711,2.3453,5.1283
2021-04-29,0.514,1.8136,3.3013
2021-04-30,1.3402,2.2123,1.9336
2021-05-03,3.2637,1.3211,4.5454
2021-05-04,4.5117,2.8342,2.9608
2021-05-05,0.6807,3.7598,3.1161
2021-05-06,2.3135,2.0579,3.7859
2021-05-07,2.7939,2.8913,3.4418
2021-05-10,3.7969,2.7354,5.6651
2021-05-11,1.9846,4.2661,3.7499
2021-05-12,0.1543,2.2661,5.7407
2021-05-13,3.4318,2.3097,4.309
2021-05-14,4.1872,1.9848,3.8672
2021-05-17,2.3761,1.635,4.2373
2021-05-18,3.1079,3.635,2.0626
2021-05-19,1.7883,2.8379,4.5071
2021-05-20,1.2313,3.0658,5.2738
2021-05-21,4.0396,4.5296,5.4863
2021-05-24,3.0812,4.5985,1.9717
2021-05-25,3.2356,1.0245,1.7215
2021-05-26,4.7532,3.7774,3.1948
2021-05-27,0.9177,3.2708,6.077
2021-05-28,1.672,2.4461,4.3315
2021-05-31,2.7369,3.3932,2.838
2021-06-01,1.6535,0.9283,1.8206
2021-06-02,3.6747,4.7552,2.974
2021-06-03,2.2189,3.6179,2.8727
2021-06-04,1.0112,1.9618,5.4034
2021-06-07,2.5987,2.2975,5.5188
2021-06-08,2.7555,0.9562,2.4251
2021-06-09,3.902,2.6233,5.1297
2021-06-10,3.0897,2.4207,4.9761
2021-06-11,3.1917,1.4099,2.2305
2021-06-14,2.9804,3.932,3.8743
2021-06-15,2.2177,4.5322,4.5112
2021-06-16,1.4257,2.9672,4.2449
2021-06-17,2.9333,2.6332,1.4342
2021-06-18,2.0003,3.522,4.1968
2021-06-21,5.0347,2.9764,4.9544
2021-06-22,4.5133,1.7014,6.3694
2021-06-23,3.4493,2.2168,2.9968
2021-06-24,3.0677,2.6443,3.1818
2021-06-25,2.3681,3.2978,3.6867
2021-06-28,0.6083,3.0112,4.4368
2021-06-29,2.1757,3.2524,4.1455
2021-06-30,2.6521,1.1702,4.9065
2021-07-01,2.8442,3.7983,2.3122
2021-07-02,3.2043,3.0041,4.5953
2021-07-05,3.882,6.0633,2.8867
2021-07-06,1.4618,2.5348,3.785
2021-07-07,1.4754,3.3882,6.562
2021-07-08,4.6763,6.3951,1.9026
2021-07-09,3.6565,3.2329,3.5808
2021-07-12,1.9138,2.9188,2.088
2021-07-13,2.3392,1.8157,4.2296
2021-07-14,2.3459,4.8339,5.5723
2021-07-15,2.5474,1.6091,4.2545
2021-07-16,3.209,3.5125,3.8249
2021-07-19,6.3025,2.4317,5.9926
2021-07-20,2.7846,2.7728,4.4958
2021-07-21,3.4939,1.2913,5.2293
2021-07-22,-0.0297,4.6118,5.0729
2021-07-23,1.7727,2.6666,-0.3144
2021-07-26,4.3432,1.5419,3.885
2021-07-27,3.1035,4.5032,2.3829
2021-07-28,-4.0837,2.395,2.756
2021-07-29,3.511,3.4015,6.2119
2021-07-30,5.3772,4.0097,3.4378
2021-08-02,-0.4939,3.5688,6.8389
2021-08-03,4.7791,0.364,1.8885
2021-08-04,-1.6579,3.8344,2.3745
2021-08-05,3.907,2.8793,5.1435
2021-08-06,2.487,2.6052,3.4879
2021-08-09,-1.025,2.8691,4.461
2021-08-10,3.1692,1.068,3.8315
2021-08-11,4.2263,3.2306,3.7861
2021-08-12,3.0458,1.3627,3.5436
2021-08-13,3.3772,2.657,4.2692
2021-08-16,1.8825,3.1875,4.9625
2021-08-17,-0.2921,4.2888,6.4216
2021-08-18,3.5378,2.0165,3.6962
2021-08-19,5.1246,4.7419,3.4095
2021-08-20,4.1944,4.1362,3.2163
2021-08-23,-0.4818,2.4847,6.2047
2021-08-24,0.2277,1.6695,5.0355
2021-08-25,1.231,1.2674,1.1514
2021-08-26,0.1105,3.3261,1.0853
2021-08-27,2.5663,2.1153,2.7549
2021-08-30,3.0901,4.4392,4.3452
2021-08-31,0.3546,2.1846,3.9498
2021-09-01,3.6657,1.9192,4.7722
2021-09-02,3.4017,3.2804,3.7368
2021-09-03,1.6778,2.1767,6.0961
2021-09-06,2.2412,3.0103,5.1582
2021-09-07,-0.4247,4.1832,4.1164
2021-09-08,2.0016,3.1407,5.718
2021-09-09,2.5111,3.1452,1.5266
2021-09-10,2.7531,3.2462,3.8724
2021-09-13,3.0683,0.9683,4.2063
2021-09-14,2.8664,3.4702,4.9031
2021-09-15,2.1035,3.1919,1.4273
2021-09-16,2.9293,4.0715,3.6094
2021-09-17,4.003,3.727,4.6007
2021-09-20,2.3568,2.7577,4.7157
2021-09-21,2.9764,4.2389,5.7792
2021-09-22,2.2207,2.6488,5.1423
2021-09-23,1.5299,3.2966,3.9087
2021-09-24,3.2843,2.6266,5.0125
2021-09-27,1.6672,3.5541,3.698
2021-09-28,3.0792,2.5482,4.2202
2021-09-29,2.5424,4.9771,5.1922
2021-09-30,2.0441,5.4208,3.932
2021-10-01,2.0078,4.0487,4.543
2021-10-04,1.7378,4.8496,5.442
2021-10-05,0.0313,1.1529,5.0682
2021-10-06,3.0743,1.2943,5.8502
2021-10-07,2.8473,2.6141,7.4927
2021-10-08,3.7745,3.0495,5.0544
2021-10-11,1.7028,2.7622,3.3081
2021-10-12,5.3431,1.0294,4.7677
2021-10-13,1.9304,4.3819,4.7032
2021-10-14,1.1873,5.585,4.9203
2021-10-15,1.0095,4.5372,6.2425
2021-10-18,-0.1009,4.3026,1.4738
2021-10-19,4.7989,3.2713,6.2708
2021-10-20,4.5566,1.9884,6.7756
2021-10-21,3.4011,3.087,4.8521
2021-10-22,1.1559,5.5267,4.8882
2021-10-25,5.2169,2.5776,3.6375
2021-10-26,1.9724,2.4541,4.0095
2021-10-27,2.0965,4.3288,5.0469
2021-10-28,4.6559,4.4084,4.9503
2021-10-29,3.4884,1.9825,5.0811
2021-11-01,5.8017,2.6862,4.94
2021-11-02,2.8731,2.3977,5.3476
2021-11-03,1.9045,3.0836,5.18
2021-11-04,1.5823,4.3244,2.4635
2021-11-05,-0.2705,2.0352,5.2484
2021-11-08,2.0821,4.3076,6.7879
2021-11-09,4.2169,3.122,3.9601
2021-11-10,3.3983,5.7914,6.2492
2021-11-11,2.5305,3.3826,2.6241
2021-11-12,1.0076,2.8837,3.9554
2021-11-15,2.8403,3.6897,3.0383
2021-11-16,4.0192,2.5954,6.0688
2021-11-17,3.1461,0.8457,6.4607
2021-11-18,2.7501,2.7114,3.8512
2021-11-19,1.3046,2.6924,5.7566
2021-11-22,3.8008,1.0892,6.4759
2021-11-23,-2.1979,2.9124,3.9506
2021-11-24,3.0743,0.5195,4.1946
2021-11-25,6.3555,2.5828,5.1004
2021-11-26,0.2374,3.2923,2.7362
2021-11-29,2.1379,3.1164,4.1651
2021-11-30,2.4881,2.5067,7.2142
2021-12-01,1.8061,2.8974,3.25
2021-12-02,4.0546,2.0591,5.2807
2021-12-03,3.2087,3.013,4.7857
2021-12-06,2.7285,3.0697,3.7544
2021-12-07,3.6959,1.9197,4.3325
2021-12-08,2.5251,3.3212,6.6289
2021-12-09,7.2698,3.3137,4.8304
2021-12-10,2.727,2.8005,5.0647
2021-12-13,2.7929,5.9053,6.4013
2021-12-14,-0.0657,2.8312,3.5659
2021-12-15,1.6848,2.6649,2.4296
2021-12-16,4.2211,2.4931,6.6525
2021-12-17,0.4968,1.8349,4.2048
2021-12-20,-0.7363,3.8231,5.3404
2021-12-21,2.5485,2.1765,2.8565
2021-12-22,4.5561,2.3185,4.5828
2021-12-23,2.5636,2.3541,2.3546
2021-12-24,1.9958,1.8181,4.0956
2021-12-27,-0.2877,0.8987,3.0281
2021-12-28,3.1784,2.4445,2.6835
2021-12-29,3.4919,4.048,3.5453
2021-12-30,-0.1726,3.2364,0.5599
2021-12-31,4.2018,4.8727,2.2601
2022-01-03,3.6485,3.9011,5.1736
2022-01-04,4.1985,3.6288,4.5215
2022-01-05,3.3753,5.2592,2.3887
2022-01-06,3.4805,2.8834,4.8218
2022-01-07,3.2811,3.0757,2.6827
2022-01-10,3.8027,2.9862,5.0829
2022-01-11,-0.2281,4.8525,3.8265
2022-01-12,0.2484,3.003,3.5123
2022-01-13,1.396,2.2221,3.8634
2022-01-14,2.3053,3.7052,7.8393
2022-01-17,3.0822,2.0205,2.8618
2022-01-18,2.987,3.6402,4.3398
2022-01-19,4.1757,3.4966,5.1721
2022-01-20,4.2227,2.7727,2.5564
2022-01-21,1.1914,3.679,1.6086
2022-01-24,2.8579,1.2147,3.0984
2022-01-25,1.2283,3.1956,5.1392
2022-01-26,2.2176,2.4447,3.487
2022-01-27,2.9827,6.4347,3.6533
2022-01-28,-2.6131,3.187,5.3662
2022-01-31,6.1169,2.2843,2.7905
2022-02-01,3.3496,1.346,3.8669
2022-02-02,1.6064,4.5665,1.7292
2022-02-03,5.3911,2.58,4.4811
2022-02-04,1.9789,2.0504,4.3443
2022-02-07,2.6988,3.4036,5.1933
2022-02-08,1.7693,3.7797,2.2821
2022-02-09,4.978,3.7607,3.7122
2022-02-10,2.3425,3.0237,2.0823
2022-02-11,2.7242,3.191,3.6308
2022-02-14,4.3057,3.2784,6.2227
2022-02-15,3.3777,3.4037,3.5189
2022-02-16,2.4185,3.5099,1.9511
2022-02-17,4.1656,4.3133,2.9802
2022-02-18,6.3077,3.0677,1.5836
2022-02-21,2.9761,2.0198,2.0563
2022-02-22,2.6751,2.8268,5.0065
2022-02-23,2.7559,3.9045,1.8306
2022-02-24,4.4656,0.8562,4.4685
2022-02-25,1.6012,0.8631,4.0386
2022-02-28,2.0825,4.1019,3.2027
2022-03-01,0.1938,4.8241,4.341
2022-03-02,0.7242,1.4818,2.5935
2022-03-03,1.7233,3.1206,5.2613
2022-03-04,2.4161,2.5205,2.9525
2022-03-07,5.1536,2.687,3.4204
2022-03-08,3.304,3.3666,3.242
2022-03-09,1.1319,1.4486,5.0342
2022-03-10,1.408,1.6713,4.8167
2022-03-11,4.5621,2.6385,0.0674
2022-03-14,4.1899,2.8255,4.3814
2022-03-15,2.5422,1.6489,1.3831
2022-03-16,1.8362,3.9476,3.488
2022-03-17,4.1874,2.4989,3.8377
2022-03-18,1.01,2.4938,3.4719
2022-03-21,3.088,3.3392,4.7512
2022-03-22,5.909,2.8453,5.0801
2022-03-23,2.808,4.005,2.8398
2022-03-24,1.3366,1.8799,2.7853
2022-03-25,3.1156,1.3231,3.946
2022-03-28,1.795,2.6283,1.6844
2022-03-29,0.4088,3.0723,3.2845
2022-03-30,3.5516,1.5111,6.0221
2022-03-31,4.1768,1.3347,1.7405
2022-04-01,2.0336,3.2188,3.4898
2022-04-04,1.9341,2.0907,3.1115
2022-04-05,1.0577,1.257,7.0079
2022-04-06,2.2751,4.1584,3.1932
2022-04-07,1.6564,2.2418,3.2803
2022-04-08,0.9835,4.3798,2.4539
2022-04-11,5.3383,3.0342,4.014
2022-04-12,3.1997,3.3537,4.4053
2022-04-13,3.3586,2.7462,2.6713
2022-04-14,3.8251,-0.1862,5.4831
2022-04-15,3.6566,1.6359,4.4066
2022-04-18,1.8803,2.8491,5.2778
2022-04-19,2.9088,3.4377,3.5078
2022-04-20,2.0965,0.8524,4.3648
2022-04-21,3.1577,2.9357,3.6804
2022-04-22,3.0125,1.6533,6.1865
2022-04-25,1.926,3.2815,4.1744
2022-04-26,0.5061,2.9767,4.0131
2022-04-27,2.7194,3.8922,3.3126
2022-04-28,2.1936,4.2802,3.2261
2022-04-29,-0.3356,3.5508,4.3566
2022-05-02,3.2615,4.0325,5.2294
2022-05-03,3.948,2.5796,2.9732
2022-05-04,6.2925,6.3877,4.1899
2022-05-05,1.9132,1.5374,4.2763
2022-05-06,1.6919,2.3667,4.5375
2022-05-09,0.8359,4.0816,1.4388
2022-05-10,2.813,3.9033,2.6129
2022-05-11,2.8035,3.5849,1.9512
2022-05-12,1.2831,3.8104,4.0493
2022-05-13,2.2376,0.4997,2.6485
2022-05-16,-0.468,4.9072,3.2556
2022-05-17,3.8896,2.7553,2.2086
2022-05-18,1.344,4.4951,3.3951
2022-05-19,2.448,0.5598,2.3138
2022-05-20,0.36,3.3079,5.1369
2022-05-23,1.6265,2.3238,4.7188
2022-05-24,2.0806,3.6865,4.2253
2022-05-25,2.4831,3.3805,3.5471
2022-05-26,3.2196,3.4393,0.9435
2022-05-27,4.6586,1.7293,3.3127
2022-05-30,3.5991,2.9316,2.8578
2022-05-31,3.9432,2.7838,4.3709
2022-06-01,4.6692,3.5944,4.9296
2022-06-02,3.3546,4.1872,4.4869
2022-06-03,2.4449,3.1806,5.8946
2022-06-06,4.0137,1.4686,3.1475
2022-06-07,4.1095,3.1291,3.0853
2022-06-08,3.4728,6.1333,5.5568
2022-06-09,0.3181,4.9752,4.2493
2022-06-10,1.2378,-0.5693,3.6295
2022-06-13,2.0877,3.076,6.7698
2022-06-14,3.6694,4.1185,4.8666
2022-06-15,2.468,2.7812,3.7142
2022-06-16,4.2053,2.4479,2.9711
2022-06-17,4.4729,2.6796,5.9898
2022-06-20,4.2988,3.6626,4.3105
2022-06-21,4.3083,1.6218,4.0368
2022-06-22,0.9445,4.4264,5.0144
2022-06-23,3.224,2.9328,5.3201
2022-06-24,1.5887,1.878,4.8248
2022-06-27,0.0264,4.3492,5.326
2022-06-28,2.0688,1.1458,4.6771
2022-06-29,4.4871,2.3337,4.8323
2022-06-30,3.1911,2.314,2.9025
2022-07-01,5.5267,5.5727,6.7155
2022-07-04,2.7658,2.178,2.1495
2022-07-05,6.1717,0.414,4.4641
2022-07-06,2.7663,2.3018,1.9948
2022-07-07,2.5337,3.5467,3.8528
2022-07-08,0.5809,3.9409,3.1431
2022-07-11,4.1658,5.7318,4.2036
2022-07-12,1.7468,4.6883,4.5126
2022-07-13,1.5294,3.2255,2.5655
2022-07-14,4.4218,1.9303,3.9559
2022-07-15,4.2373,4.9488,6.0905
2022-07-18,4.1981,2.5577,2.0316
2022-07-19,1.9567,2.2102,2.7189
2022-07-20,2.4235,2.4995,5.2911
2022-07-21,2.4102,1.4973,4.1163
2022-07-22,3.6738,2.442,4.2267
2022-07-25,4.8303,2.7203,5.5335
2022-07-26,3.0522,3.8768,2.8089
2022-07-27,5.4623,2.5343,3.221
2022-07-28,3.8458,1.479,3.036
2022-07-29,2.1478,1.0755,3.4777
2022-08-01,3.7431,3.2515,6.0093
2022-08-02,5.0589,3.0872,1.4484
2022-08-03,5.4974,2.3348,2.2087
2022-08-04,4.2803,2.4391,1.9515
2022-08-05,2.5385,3.4662,6.1025
2022-08-08,2.175,4.6687,3.0784
2022-08-09,3.3641,2.0638,3.51
2022-08-10,5.011,3.1067,1.578
2022-08-11,3.1507,4.1499,3.6064
2022-08-12,3.1818,2.0687,5.2998
2022-08-15,2.5771,2.9812,4.3794
2022-08-16,2.0082,2.9544,3.8382
2022-08-17,2.2568,1.4264,1.6527
2022-08-18,2.7031,3.2022,3.5081
2022-08-19,5.0771,3.0379,4.2204
2022-08-22,2.1404,3.6661,2.5123
2022-08-23,2.5789,1.5757,4.9823
2022-08-24,1.2019,3.012,5.3276
2022-08-25,3.5749,4.6581,3.207
2022-08-26,4.55,5.493,5.0887
2022-08-29,4.9367,4.5362,3.8354
2022-08-30,2.805,1.5875,5.7207
2022-08-31,3.3615,3.5413,7.0512
2022-09-01,2.2697,2.4202,2.3595
2022-09-02,3.292,3.3407,5.1542
2022-09-05,2.9709,2.0733,5.9574
2022-09-06,2.5874,0.9438,2.544
2022-09-07,2.7066,2.5866,3.1373
2022-09-08,3.1779,3.8671,3.1204
2022-09-09,2.0588,3.3456,3.8008
2022-09-12,2.1363,3.4835,3.4655
2022-09-13,5.061,3.2596,3.7026
2022-09-14,6.5658,3.4854,5.257
2022-09-15,0.6934,3.6354,1.1563
2022-09-16,0.6108,2.6704,2.5392
2022-09-19,1.0643,3.0995,5.0049
2022-09-20,2.3451,5.0919,4.8292
2022-09-21,3.8437,3.1704,2.4122
2022-09-22,3.3869,3.0511,4.8396
2022-09-23,2.758,3.1235,5.9903
2022-09-26,3.2934,2.7385,3.9265
2022-09-27,1.4619,2.4776,2.4881
2022-09-28,2.1338,3.2504,5.3124
2022-09-29,2.4699,2.3931,6.5846
2022-09-30,0.1237,2.8254,2.6708
2022-10-03,0.758,2.0514,4.0589
2022-10-04,0.8177,3.1296,5.6352
2022-10-05,3.6462,3.701,4.173
2022-10-06,2.868,2.7457,1.3791
2022-10-07,3.4166,0.5899,4.6651
2022-10-10,-0.2595,3.7084,2.5318
2022-10-11,0.2746,3.1442,2.0939
2022-10-12,3.4948,1.8081,1.4084
2022-10-13,-1.668,3.9279,5.7856
2022-10-14,4.3369,1.3219,2.7479
2022-10-17,-0.235,4.2545,4.5
2022-10-18,3.765,2.9312,4.8684
2022-10-19,1.1671,0.2774,4.2427
2022-10-20,4.0734,3.214,4.4449
2022-10-21,7.3122,2.5126,4.5716
2022-10-24,-0.9098,2.3318,4.2071
2022-10-25,3.5431,2.1147,2.8598
2022-10-26,-0.2122,2.8473,2.726
2022-10-27,3.1402,2.4178,3.8425
2022-10-28,2.1898,0.772,3.8108
2022-10-31,2.6947,4.5265,4.644
2022-11-01,1.1325,2.7068,5.6525
2022-11-02,3.6708,2.1217,4.5159
2022-11-03,0.3275,1.6459,2.7837
2022-11-04,4.3625,3.9249,0.7283
2022-11-07,1.8861,1.4419,2.8466
2022-11-08,0.396,3.1608,1.9833
2022-11-09,4.8924,2.2996,2.9044
2022-11-10,2.399,2.3695,4.3634
