date,美元指数,美元人民币,美元日元,美元欧元
2020-03-12,101.3366,8.1484,115.17,1.0702
2020-03-13,77.9311,8.1379,98.12,1.0606
2020-03-16,108.5614,6.4516,123.62,1.1537
2020-03-17,108.7471,6.0533,115.03,1.1066
2020-03-18,111.7683,7.9254,121.96,1.0527
2020-03-19,91.1767,8.3705,142.08,1.2224
2020-03-20,97.6135,5.5637,130.57,0.9235
2020-03-23,85.0052,7.5292,142.19,1.436
2020-03-24,101.7647,9.6608,84.99,0.9733
2020-03-25,80.5971,6.6531,93.2,1.26
2020-03-26,91.0364,9.3829,89.36,0.939
2020-03-27,78.0907,6.4496,112.61,1.1704
2020-03-30,98.9413,7.7007,95.25,1.2141
2020-03-31,86.9644,8.6471,111.56,1.2146
2020-04-01,87.6511,7.4599,136.83,1.1002
2020-04-02,95.1781,7.0935,114.64,1.0561
2020-04-03,92.7695,5.415,154.92,0.9205
2020-04-06,89.2725,7.0867,100.89,1.0163
2020-04-07,81.5474,6.8533,124.4,0.8589
2020-04-08,108.2172,6.3086,130.72,1.1663
2020-04-09,98.6073,6.1173,97.48,0.9533
2020-04-10,100.0136,5.3433,124.55,0.9714
2020-04-13,95.4526,9.0072,114.61,1.1327
2020-04-14,97.5106,6.94,89.14,1.0695
2020-04-15,95.735,4.9502,100.19,1.0205
2020-04-16,95.2267,7.9943,122.0,1.0705
2020-04-17,104.3819,5.2755,126.68,1.3976
2020-04-20,84.4393,7.3921,65.89,1.1388
2020-04-21,88.7666,8.2789,108.87,0.9479
2020-04-22,74.4643,6.8281,90.04,1.1115
2020-04-23,108.7526,6.1041,125.94,1.2644
2020-04-24,90.8029,6.7618,112.2,1.075
2020-04-27,88.8461,9.0292,89.24,1.1498
2020-04-28,94.0055,8.6423,129.4,1.1988
2020-04-29,87.7342,6.6312,108.52,1.1
2020-04-30,94.3866,7.267,122.28,1.2493
2020-05-01,97.7729,5.4559,118.14,1.2768
2020-05-04,90.3138,8.0838,74.78,1.007
2020-05-05,82.9923,6.128,96.89,1.3274
2020-05-06,93.9068,6.3598,121.21,0.7895
2020-05-07,98.9462,8.802,139.81,0.8174
2020-05-08,103.2088,10.8201,109.1,0.9326
2020-05-11,87.8164,4.4318,110.79,1.0529
2020-05-12,75.2752,10.185,111.32,0.9777
2020-05-13,89.165,5.9478,101.6,1.0594
2020-05-14,102.2869,5.8724,109.9,1.0696
2020-05-15,90.2747,7.3402,126.89,0.9684
2020-05-18,97.1313,9.1582,125.65,1.145
2020-05-19,95.5016,7.8295,111.11,1.2552
2020-05-20,86.6926,7.5013,93.59,1.1529
2020-05-21,108.9,8.0721,111.64,1.2958
2020-05-22,114.5635,7.2872,114.27,1.1174
2020-05-25,90.4885,4.5707,96.12,1.2159
2020-05-26,92.9863,5.1968,83.85,1.0008
2020-05-27,97.122,9.0414,96.44,1.1779
2020-05-28,100.3029,8.5805,117.79,1.0224
2020-05-29,93.2527,8.6879,113.04,1.0501
2020-06-01,80.035,7.5742,115.62,0.9464
2020-06-02,109.5612,5.1858,122.51,1.042
2020-06-03,92.7049,6.2694,105.69,1.1339
2020-06-04,94.3618,7.809,117.35,1.097
2020-06-05,112.9982,7.3864,128.91,1.2763
2020-06-08,98.3918,6.5081,123.96,0.9218
2020-06-09,94.9681,9.3747,112.41,1.1454
2020-06-10,94.417,7.3164,106.78,1.2125
2020-06-11,102.7733,7.8871,109.74,1.162
2020-06-12,97.7092,4.8065,120.73,1.2855
2020-06-15,99.1483,5.4516,122.52,1.1724
2020-06-16,104.2931,6.8251,117.1,1.319
2020-06-17,96.104,7.0659,131.01,1.2198
2020-06-18,93.4915,6.3418,106.39,1.1693
2020-06-19,76.078,7.4691,115.24,1.1986
2020-06-22,127.623,7.4877,80.84,1.0164
2020-06-23,94.2913,7.6719,108.54,1.4103
2020-06-24,91.6975,7.4251,110.2,1.1943
2020-06-25,97.7673,8.847,110.95,1.2786
2020-06-26,94.5619,6.3857,155.51,1.273
2020-06-29,104.1904,6.05,127.21,1.2935
2020-06-30,87.2736,7.865,117.16,1.238
2020-07-01,89.8156,7.4056,82.7,1.1051
2020-07-02,87.9696,5.0081,107.93,1.2901
2020-07-03,104.6614,7.2161,128.71,1.0561
2020-07-06,93.1403,9.6064,83.69,1.0918
2020-07-07,108.8025,6.1282,120.99,1.2379
2020-07-08,105.9418,7.1538,101.18,1.2835
2020-07-09,82.5285,7.5964,87.57,1.3431
2020-07-10,86.6298,9.4914,119.23,1.3327
2020-07-13,87.9317,2.244,129.51,1.081
2020-07-14,91.0904,8.3492,90.77,1.3082
2020-07-15,96.9836,7.9079,115.05,1.1415
2020-07-16,83.8375,6.4142,105.69,0.9286
2020-07-17,94.3076,7.2936,119.02,1.3385
2020-07-20,92.8765,8.9662,97.78,0.9652
2020-07-21,91.423,6.0587,86.05,1.2155
2020-07-22,88.7608,9.5104,128.76,0.7486
2020-07-23,101.7554,7.9243,110.7,0.9371
2020-07-24,86.1708,5.7233,107.33,1.0696
2020-07-27,93.5705,5.9312,105.2,0.9717
2020-07-28,80.5567,7.9611,86.92,0.9324
2020-07-29,108.373,6.5891,109.21,1.0112
2020-07-30,91.3538,8.3647,110.83,1.2571
2020-07-31,108.1642,7.1605,136.29,1.3446
2020-08-03,87.5083,5.7292,108.12,1.1159
2020-08-04,102.4439,7.3983,76.67,0.992
2020-08-05,77.3413,7.8543,64.53,1.2061
2020-08-06,105.8387,8.6352,109.17,1.1964
2020-08-07,97.2753,7.9798,114.07,1.187
2020-08-10,83.5427,6.3861,96.49,0.9981
2020-08-11,83.2093,8.5706,115.02,1.1397
2020-08-12,93.0995,8.6552,130.49,1.2976
2020-08-13,95.6386,8.9407,99.21,1.2272
2020-08-14,83.2767,8.8636,119.5,1.3166
2020-08-17,101.7484,8.9109,99.52,0.9767
2020-08-18,100.6551,7.7441,108.39,1.1578
2020-08-19,99.3083,6.0882,118.35,0.9809
2020-08-20,104.007,8.1921,73.54,1.1016
2020-08-21,76.1543,9.6908,118.75,1.2311
2020-08-24,109.0368,6.0758,61.19,1.2633
2020-08-25,86.6262,5.2573,127.61,1.2345
2020-08-26,91.0831,7.737,98.81,1.0661
2020-08-27,90.8308,8.612,124.18,1.2474
2020-08-28,102.4868,6.7004,135.77,1.1589
2020-08-31,99.4843,5.4977,104.38,0.7493
2020-09-01,91.9942,10.1043,142.03,1.0618
2020-09-02,100.5311,5.1024,109.33,0.8342
2020-09-03,89.4751,7.4389,128.27,1.0607
2020-09-04,80.2055,6.4656,98.07,1.302
2020-09-07,99.0791,7.2682,97.53,0.952
2020-09-08,99.3801,6.1489,100.06,0.8471
2020-09-09,103.6828,7.1214,102.48,1.3669
2020-09-10,90.7424,8.6381,117.79,0.8299
2020-09-11,113.1115,6.3507,114.72,0.7956
2020-09-14,82.7831,8.4086,106.49,1.0762
2020-09-15,114.3208,8.1073,94.0,0.8853
2020-09-16,102.558,6.6803,131.65,1.3364
2020-09-17,91.5484,8.0555,109.91,1.1726
2020-09-18,83.6332,5.9835,118.0,1.2968
2020-09-21,84.8948,9.1137,93.5,0.8099
2020-09-22,98.4141,4.3164,75.32,1.127
2020-09-23,82.224,6.3823,122.45,1.0154
2020-09-24,90.2323,5.5335,83.12,0.9269
2020-09-25,97.5643,6.335,140.3,1.3543
2020-09-28,104.7207,3.115,122.26,1.1091
2020-09-29,101.4342,9.2645,137.86,0.8833
2020-09-30,103.7691,8.2606,75.36,1.0527
2020-10-01,98.5864,8.0487,98.78,1.1968
2020-10-02,88.069,6.743,91.1,1.2368
2020-10-05,95.094,7.4422,126.28,0.9637
2020-10-06,90.8615,7.7062,80.86,1.4442
2020-10-07,82.5939,6.4655,101.83,1.1046
2020-10-08,89.5574,8.7087,122.38,0.9698
2020-10-09,82.2382,7.1944,109.73,1.1898
2020-10-12,83.3096,8.3604,152.5,1.1557
2020-10-13,111.7395,5.7543,90.11,0.8678
2020-10-14,84.587,4.5072,121.01,0.9802
2020-10-15,113.9018,9.4818,103.43,1.0326
2020-10-16,96.3988,7.0717,95.63,1.1884
2020-10-19,97.4227,6.4588,95.84,0.9725
2020-10-20,93.2111,6.7671,61.91,1.2024
2020-10-21,99.3599,9.9126,97.65,1.2085
2020-10-22,100.0536,9.8808,137.54,1.3078
2020-10-23,82.587,7.1603,122.25,1.0158
2020-10-26,96.786,7.6201,82.42,1.0353
2020-10-27,89.5084,6.273,72.46,0.8384
2020-10-28,90.5704,6.324,102.18,0.9099
2020-10-29,93.0501,5.3924,121.12,1.034
2020-10-30,98.4915,8.0194,140.29,0.9061
2020-11-02,117.1613,6.7359,117.84,1.0763
2020-11-03,105.6593,7.0465,121.69,1.296
2020-11-04,88.1139,10.2542,81.92,0.7623
2020-11-05,91.0134,6.1525,121.61,1.3656
2020-11-06,83.8989,5.1416,107.4,1.1811
2020-11-09,97.5567,8.7925,130.06,1.1595
2020-11-10,75.0453,5.4414,78.66,1.0343
2020-11-11,86.4823,6.4929,90.83,1.1554
2020-11-12,94.7589,6.8108,113.67,0.9224
2020-11-13,117.2387,3.5883,111.55,0.9939
2020-11-16,97.954,6.6242,129.08,1.0613
2020-11-17,108.9859,8.3922,109.76,1.0164
2020-11-18,114.2266,5.7489,69.96,1.3691
2020-11-19,94.6185,6.9416,140.38,1.163
2020-11-20,104.0984,7.7412,125.21,1.091
2020-11-23,86.7145,8.0072,96.4,1.1355
2020-11-24,102.6519,7.9316,77.91,1.1359
2020-11-25,89.8278,5.4578,100.96,1.1885
2020-11-26,99.9004,6.3586,103.47,0.7983
2020-11-27,87.0749,3.8276,156.34,1.0843
2020-11-30,91.3067,9.6981,111.11,1.1047
2020-12-01,115.2177,6.9615,147.43,1.2124
2020-12-02,90.8298,7.5482,113.55,1.1114
2020-12-03,96.7388,4.2912,101.79,0.9967
2020-12-04,98.1587,6.4439,113.93,1.1185
2020-12-07,97.6658,5.2655,120.62,1.168
2020-12-08,108.7286,5.109,115.24,0.9395
2020-12-09,109.7012,6.7058,157.32,1.0087
2020-12-10,82.2155,7.7504,90.72,1.1022
2020-12-11,92.2192,6.7599,118.71,1.0755
2020-12-14,88.8707,6.0467,134.33,0.9437
2020-12-15,106.747,4.9466,141.81,1.3629
2020-12-16,112.8874,6.4117,83.91,1.1154
2020-12-17,91.0626,6.8896,112.58,1.3229
2020-12-18,90.0198,6.4104,103.72,0.9506
2020-12-21,85.2579,5.9886,119.71,1.0905
2020-12-22,116.1809,7.2658,102.85,1.1544
2020-12-23,104.1057,7.7881,107.34,1.0677
2020-12-24,95.5739,3.7559,129.77,0.85
2020-12-25,98.3781,7.6031,128.15,1.2324
2020-12-28,94.657,5.7218,125.61,0.9864
2020-12-29,90.4612,5.6384,123.37,1.1326
2020-12-30,90.6489,7.6875,128.18,0.9435
2020-12-31,96.9156,8.3587,126.78,1.1732
2021-01-01,92.4803,4.4366,117.9,0.9168
2021-01-04,88.5299,4.9866,112.32,0.9273
2021-01-05,89.4607,7.5142,138.96,1.0331
2021-01-06,102.3582,4.4773,97.1,1.0513
2021-01-07,114.5111,7.49,114.61,1.303
2021-01-08,89.3015,10.2364,107.59,1.0502
2021-01-11,95.4802,4.3739,82.23,1.1752
2021-01-12,103.7502,4.8686,107.69,1.0307
2021-01-13,88.5404,11.0056,99.14,1.3003
2021-01-14,108.5242,5.5311,112.65,1.0741
2021-01-15,103.4367,8.1097,133.29,1.2162
2021-01-18,102.4309,7.6871,107.57,1.4963
2021-01-19,93.5701,7.3568,100.29,1.174
2021-01-20,110.2674,7.8923,130.5,1.1081
2021-01-21,92.1558,4.6393,112.12,1.1023
2021-01-22,99.4082,9.3309,138.44,1.2215
2021-01-25,97.4263,6.9399,114.01,1.0691
2021-01-26,106.4022,4.7405,105.32,1.2932
2021-01-27,74.7734,8.7527,120.61,0.8387
2021-01-28,80.2338,11.7103,115.52,1.0305
2021-01-29,106.8189,7.7455,124.17,1.1117
2021-02-01,78.1041,5.5278,94.31,1.4298
2021-02-02,97.0238,7.8262,110.97,1.0808
2021-02-03,78.6142,5.1171,75.16,0.9453
2021-02-04,102.0131,9.1039,123.0,0.9902
2021-02-05,81.6334,3.7167,108.3,1.1409
2021-02-08,107.5033,5.1347,111.24,1.1154
2021-02-09,80.3044,8.7575,108.44,0.991
2021-02-10,93.7315,6.0232,125.84,1.1122
2021-02-11,103.5612,9.7193,130.37,1.1242
2021-02-12,111.8642,7.0033,114.58,1.0895
2021-02-15,95.7371,6.8557,134.65,1.1602
2021-02-16,97.1671,5.329,63.09,1.1131
2021-02-17,82.0133,7.2994,106.07,0.9145
2021-02-18,86.466,9.6755,85.16,0.9639
2021-02-19,99.9708,4.9347,104.51,1.1906
2021-02-22,88.847,6.0141,107.9,1.0993
2021-02-23,77.8701,9.4876,118.87,1.3165
2021-02-24,90.6629,7.2786,147.09,1.2987
2021-02-25,98.1311,7.555,61.0,0.9815
2021-02-26,83.866,6.1884,107.41,1.2982
2021-03-01,103.9778,5.0488,137.89,1.1122
2021-03-02,101.3479,9.7155,78.67,1.1925
2021-03-03,84.0087,4.8767,123.8,0.9108
2021-03-04,99.1174,4.6872,74.74,1.3809
2021-03-05,73.1483,7.2014,89.12,1.283
2021-03-08,79.4575,6.2387,103.31,1.2048
2021-03-09,101.3001,5.722,117.28,1.0619
2021-03-10,90.2895,6.405,128.51,1.5356
2021-03-11,84.4021,8.2921,125.37,1.211
2021-03-12,99.5654,7.1681,98.25,0.8333
2021-03-15,97.4469,6.1944,124.16,0.9981
2021-03-16,100.8142,4.8762,80.76,0.9546
2021-03-17,99.5173,8.0016,109.33,1.0056
2021-03-18,104.8485,10.0572,124.15,1.2525
2021-03-19,97.4461,5.5367,101.17,1.0648
2021-03-22,105.418,6.4767,137.8,1.3033
2021-03-23,116.0209,4.0744,70.39,1.2542
2021-03-24,87.2567,7.3779,120.81,1.2321
2021-03-25,98.7412,6.5215,99.42,0.9923
2021-03-26,90.8731,7.6022,115.62,0.9194
2021-03-29,107.1098,7.0899,131.32,0.8623
2021-03-30,106.3577,6.2276,143.07,0.9248
2021-03-31,100.1494,4.8523,109.74,1.2776
2021-04-01,111.5923,7.7771,109.53,1.1639
2021-04-02,100.843,5.7314,114.05,1.0917
2021-04-05,76.0641,7.4301,91.51,0.9475
2021-04-06,93.2194,7.4072,102.74,0.949
2021-04-07,99.433,8.205,96.74,1.1941
2021-04-08,100.8795,7.6946,127.84,1.1271
2021-04-09,97.0416,5.6636,104.55,1.2273
2021-04-12,114.2723,8.724,128.63,1.0872
2021-04-13,90.3923,8.1041,90.09,1.0092
2021-04-14,108.047,8.978,90.14,1.0864
2021-04-15,99.9925,8.0277,111.21,1.2733
2021-04-16,95.1834,3.7379,144.26,1.2595
2021-04-19,97.4594,6.3579,105.65,1.1117
2021-04-20,108.7088,6.2957,88.93,1.2891
2021-04-21,103.7383,7.2381,129.08,1.1235
2021-04-22,79.0374,5.8888,127.04,1.0064
2021-04-23,109.35,10.0049,132.68,1.0172
2021-04-26,72.8158,5.8767,118.97,1.1597
2021-04-27,96.4973,5.8012,132.83,1.1032
2021-04-28,97.5073,10.2142,117.13,1.113
2021-04-29,105.8261,9.6768,55.55,1.3577
2021-04-30,93.5576,5.0324,110.03,1.2335
2021-05-03,80.0475,6.2825,101.92,1.0802
2021-05-04,94.3416,9.2787,101.2,1.2157
2021-05-05,87.5129,6.7332,129.25,0.9921
2021-05-06,98.1779,5.3651,71.48,1.27
2021-05-07,81.3244,7.806,113.35,1.179
2021-05-10,91.9089,8.2394,80.79,1.1489
2021-05-11,92.5509,5.0302,89.73,1.2059
2021-05-12,124.124,7.2783,113.94,0.8365
2021-05-13,96.6389,6.6418,146.67,1.1934
2021-05-14,102.1365,5.4943,52.92,1.117
2021-05-17,91.423,8.1894,121.02,1.0261
2021-05-18,106.0916,5.3163,102.04,1.245
2021-05-19,91.9351,9.4475,108.98,1.2609
2021-05-20,99.8174,7.4952,117.41,1.2358
2021-05-21,91.8203,3.8642,119.87,0.9482
2021-05-24,99.2182,6.5531,148.3,1.1028
2021-05-25,103.0321,9.7666,106.17,0.8659
2021-05-26,92.839,7.2158,143.29,0.8229
2021-05-27,129.3614,8.2733,124.15,1.0596
2021-05-28,91.7714,7.6034,97.88,1.2671
2021-05-31,90.4878,6.5838,114.44,1.0382
2021-06-01,86.8308,4.7786,118.43,1.3649
2021-06-02,95.2547,8.3222,81.81,1.2834
2021-06-03,103.4465,11.4932,109.96,1.1444
2021-06-04,93.0891,7.6994,123.42,0.675
2021-06-07,90.4977,7.3782,116.18,1.0812
2021-06-08,87.0393,6.2702,112.81,0.8198
2021-06-09,100.9083,10.1759,132.21,0.8963
2021-06-10,94.5091,5.6278,116.63,1.248
2021-06-11,93.197,8.4703,140.85,0.9138
2021-06-14,93.6468,7.5491,113.22,1.2142
2021-06-15,90.517,6.8741,108.54,1.2654
2021-06-16,91.0805,8.0336,89.69,0.925
2021-06-17,86.7484,8.2766,75.5,1.1119
2021-06-18,97.5029,5.8044,50.87,1.0319
2021-06-21,89.6365,8.3129,114.58,0.9323
2021-06-22,102.5378,5.2557,93.94,0.8463
2021-06-23,97.4941,7.5386,126.01,1.0346
2021-06-24,78.7019,7.0482,95.75,1.0794
2021-06-25,109.9962,5.8529,121.89,1.2176
2021-06-28,91.0354,7.6903,90.76,1.0779
2021-06-29,103.331,8.9735,117.54,0.8024
2021-06-30,93.084,8.3433,87.57,1.1608
2021-07-01,96.8877,7.1803,132.61,1.1211
2021-07-02,104.1161,6.0682,138.87,1.2049
2021-07-05,91.2618,6.5747,115.55,0.9528
2021-07-06,83.8672,4.2898,97.38,1.0699
2021-07-07,87.2331,7.7183,100.93,1.029
2021-07-08,108.6004,9.0776,129.68,0.8775
2021-07-09,93.2875,5.8183,103.4,0.9731
2021-07-12,81.037,5.3889,123.19,1.412
2021-07-13,95.4686,5.3751,144.85,0.908
2021-07-14,84.6838,7.9054,163.11,1.008
2021-07-15,81.8925,7.2941,109.57,1.1332
2021-07-16,102.1243,5.1356,98.29,1.1553
2021-07-19,104.7894,8.0702,128.31,1.2607
2021-07-20,92.7176,8.1884,115.27,0.9811
2021-07-21,83.5791,5.9199,93.96,1.2696
2021-07-22,75.0538,4.9347,95.62,1.145
2021-07-23,98.0069,5.4576,145.78,1.2196
2021-07-26,103.2437,6.4899,125.11,1.2597
2021-07-27,82.3391,7.0079,92.19,0.9936
2021-07-28,112.2753,6.2274,95.51,0.9686
2021-07-29,66.0118,7.1294,127.83,0.9993
2021-07-30,84.7724,6.76,113.8,1.2501
2021-08-02,108.5249,9.5286,103.55,1.0731
2021-08-03,108.2622,6.4878,126.47,1.0417
2021-08-04,78.616,10.0095,143.36,0.9855
2021-08-05,104.552,8.267,89.54,1.141
2021-08-06,109.4503,5.5722,80.62,1.1284
2021-08-09,103.7871,6.1459,133.75,1.3334
2021-08-10,95.8016,3.6916,107.7,0.9184
2021-08-11,96.9702,8.5234,117.81,1.0206
2021-08-12,79.7468,7.2999,125.57,1.2052
2021-08-13,95.4055,6.9399,120.09,0.8691
2021-08-16,93.986,7.6471,109.29,1.108
2021-08-17,84.1018,8.1187,125.5,1.1944
2021-08-18,84.0276,8.1237,115.5,1.4376
2021-08-19,88.2777,5.7463,91.99,1.0929
2021-08-20,92.1865,6.4357,132.65,1.3149
2021-08-23,106.1397,5.5101,108.09,1.2358
2021-08-24,96.8759,4.7822,87.16,1.0524
2021-08-25,100.9414,8.3146,99.85,1.2236
2021-08-26,107.064,7.6721,129.55,1.3115
2021-08-27,83.3312,6.0058,126.51,1.1911
2021-08-30,95.2186,7.3767,114.17,0.995
2021-08-31,90.7937,7.3714,95.5,0.8878
2021-09-01,87.7667,7.5218,79.31,1.0475
2021-09-02,102.8479,5.7267,93.79,0.8942
2021-09-03,94.3562,6.5998,109.38,0.7797
2021-09-06,111.6789,6.1435,90.72,0.8655
2021-09-07,90.6746,3.3489,121.87,1.3417
2021-09-08,109.3081,7.0996,130.61,0.9274
2021-09-09,84.6555,6.2819,101.32,0.9479
2021-09-10,102.5522,4.453,144.9,0.9207
2021-09-13,89.5112,4.5549,132.83,1.0059
2021-09-14,103.1317,5.761,93.32,1.0606
2021-09-15,103.4208,4.3084,65.82,1.0267
2021-09-16,107.2907,10.174,147.31,0.8824
2021-09-17,90.4438,6.2356,115.2,1.1543
2021-09-20,100.934,8.4066,76.51,0.9257
2021-09-21,87.9336,7.4931,112.25,0.9421
2021-09-22,88.5027,6.3595,85.88,1.3006
2021-09-23,94.5174,8.0794,116.83,0.9108
2021-09-24,74.8351,8.5214,121.03,1.3328
2021-09-27,101.247,5.9085,119.95,1.2503
2021-09-28,86.7381,6.3039,82.02,1.2338
2021-09-29,99.2564,8.975,78.16,1.0331
2021-09-30,85.3502,6.0188,106.59,0.8904
2021-10-01,95.8698,6.8973,107.57,1.2899
2021-10-04,82.9029,9.4223,113.61,1.2344
2021-10-05,103.6307,6.2867,137.44,1.1247
2021-10-06,99.7302,8.6213,110.55,1.1711
2021-10-07,93.2662,3.7134,124.79,0.881
2021-10-08,93.3777,8.7222,80.61,0.9987
2021-10-11,82.659,5.609,121.24,0.9315
2021-10-12,90.847,6.9572,130.29,1.2493
2021-10-13,111.3913,4.2353,89.88,0.9919
2021-10-14,97.318,8.0921,100.46,1.0223
2021-10-15,109.4778,10.5827,93.38,1.11
2021-10-18,110.4036,6.1134,141.17,1.2826
2021-10-19,66.0199,6.754,113.37,1.1793
2021-10-20,99.422,6.6646,103.6,1.0678
2021-10-21,99.6847,10.4368,127.23,1.2028
2021-10-22,108.043,8.6527,114.04,1.0053
2021-10-25,96.8059,6.4246,125.16,1.0443
2021-10-26,70.7349,8.1768,132.56,1.1386
2021-10-27,99.9868,6.3023,105.44,1.1664
2021-10-28,116.1862,8.3822,142.78,1.252
2021-10-29,90.2052,5.4333,79.48,1.0935
2021-11-01,86.3717,7.9405,109.38,1.0326
2021-11-02,97.7106,11.3469,133.09,1.1402
2021-11-03,97.7884,5.0382,107.11,1.1265
2021-11-04,82.6954,8.684,107.71,1.1083
2021-11-05,110.5106,8.6741,119.25,0.984
2021-11-08,118.6333,7.6371,134.09,1.2822
2021-11-09,93.8045,6.6532,89.36,1.1184
2021-11-10,83.1978,7.4022,115.1,1.3218
2021-11-11,88.6245,7.8011,105.92,1.2225
2021-11-12,102.2591,8.0966,97.41,1.0614
2021-11-15,69.2191,8.1831,141.46,0.9721
2021-11-16,95.5232,8.1657,117.86,1.2385
2021-11-17,83.8607,6.6984,134.11,1.4032
2021-11-18,78.2264,6.6288,84.11,1.0241
2021-11-19,88.9425,5.9843,101.0,1.0972
2021-11-22,100.9662,5.4549,111.31,1.1114
2021-11-23,91.5439,8.5976,94.52,0.8859
2021-11-24,95.5986,7.5793,115.94,0.9982
2021-11-25,113.897,5.6363,111.69,1.2123
2021-11-26,92.9565,4.4362,105.06,1.0028
2021-11-29,83.9181,9.0369,120.77,1.1343
2021-11-30,95.0081,6.2621,63.35,1.1039
2021-12-01,90.9281,6.8063,97.53,0.9262
2021-12-02,105.6452,10.7338,120.71,1.0246
2021-12-03,85.0214,6.7844,97.68,0.9659
2021-12-06,84.0696,6.0716,102.74,1.0509
2021-12-07,88.832,6.9791,116.91,1.322
2021-12-08,96.5295,8.3194,116.55,1.1226
2021-12-09,104.0655,9.1117,166.38,0.9915
2021-12-10,104.8572,6.1709,111.44,1.2922
2021-12-13,109.7903,7.6973,119.77,0.9698
2021-12-14,99.2915,8.5332,88.79,1.1113
2021-12-15,87.088,5.7971,99.86,1.1193
2021-12-16,96.2867,7.6326,132.57,0.8745
2021-12-17,111.4355,6.3735,97.91,0.967
2021-12-20,86.1164,7.3225,107.45,1.1412
2021-12-21,89.0503,5.7487,59.41,1.2217
2021-12-22,82.8128,5.0052,126.27,1.3103
2021-12-23,92.2484,4.1498,112.77,1.13
2021-12-24,88.0739,3.66,113.03,1.1094
2021-12-27,86.495,7.7306,97.02,1.2225
2021-12-28,89.9595,9.8745,80.85,1.3799
2021-12-29,97.4588,4.9186,130.01,0.9982
2021-12-30,107.3358,6.6313,93.77,0.9506
2021-12-31,96.4217,7.7448,98.65,1.1616
2022-01-03,96.4878,9.2142,146.61,1.3173
2022-01-04,95.1427,4.1733,101.87,0.9433
2022-01-05,93.1146,5.0408,138.52,1.2836
2022-01-06,97.2342,6.8971,98.95,1.0916
2022-01-07,97.7273,7.1268,118.14,1.2987
2022-01-10,88.9556,9.0237,123.59,1.0584
2022-01-11,93.5685,6.7895,155.89,1.0985
2022-01-12,90.4906,6.0045,69.46,1.0908
2022-01-13,100.8875,6.2346,151.43,1.2714
2022-01-14,97.3101,8.7502,73.01,1.2184
2022-01-17,99.3616,7.9277,133.33,1.2889
2022-01-18,119.9575,5.9148,136.45,1.1749
2022-01-19,87.6025,5.5957,131.19,1.2401
2022-01-20,119.148,7.879,132.04,1.0368
2022-01-21,105.5868,7.2571,82.1,1.1979
2022-01-24,105.7605,8.9289,125.96,1.0487
2022-01-25,96.8674,5.3121,107.18,1.1051
2022-01-26,106.0458,6.6455,124.06,1.0544
2022-01-27,105.2392,9.4132,117.46,0.937
2022-01-28,103.9828,8.064,104.19,1.0005
2022-01-31,71.3332,9.3295,103.48,1.1884
2022-02-01,83.56,7.5758,86.56,1.045
2022-02-02,109.779,7.1343,111.89,1.2351
2022-02-03,110.7005,5.3071,104.3,0.9727
2022-02-04,98.3799,3.9146,111.01,1.1916
2022-02-07,93.7863,8.1152,87.63,1.0306
2022-02-08,99.1871,8.3973,60.78,0.9156
2022-02-09,84.7911,8.2439,111.75,1.1619
2022-02-10,110.9317,6.844,133.38,0.8964
2022-02-11,97.318,7.1439,106.86,1.2578
2022-02-14,96.6252,6.528,118.17,1.2751
2022-02-15,104.622,6.3216,100.07,1.048
2022-02-16,85.289,8.3589,82.03,1.2021
2022-02-17,91.903,4.7444,70.73,1.1147
2022-02-18,103.5425,4.1591,128.0,0.9695
2022-02-21,102.6082,5.9204,81.7,1.3308
2022-02-22,103.8301,7.3414,65.94,1.1658
2022-02-23,92.4046,5.6714,100.62,0.9705
2022-02-24,90.5587,8.7116,100.27,0.9346
2022-02-25,97.3752,7.1835,73.05,1.038
2022-02-28,94.8224,6.2921,126.75,1.408
2022-03-01,107.7634,6.8657,104.35,1.0151
2022-03-02,87.6834,3.7356,136.14,0.8447
2022-03-03,99.1996,8.8707,54.82,0.9027
2022-03-04,102.2492,6.347,127.95,1.0373
2022-03-07,121.5158,4.7252,134.09,1.3838
2022-03-08,85.476,7.0096,92.88,0.8097
2022-03-09,107.5738,4.9192,98.86,0.7652
2022-03-10,105.8841,7.4588,133.09,0.8349
2022-03-11,94.3318,6.7821,134.89,0.9819
2022-03-14,99.6179,4.2964,112.74,1.111
2022-03-15,103.0275,4.8032,80.91,1.1915
2022-03-16,93.8069,8.1327,113.13,0.9355
2022-03-17,73.144,5.5475,107.25,1.2252
2022-03-18,94.8719,9.7527,148.48,1.0214
2022-03-21,92.3841,8.2706,103.57,1.3567
2022-03-22,83.2683,5.4182,135.56,1.4395
2022-03-23,110.5189,6.6346,102.19,1.1543
2022-03-24,82.1239,6.016,112.24,0.982
2022-03-25,98.3908,7.2163,104.3,1.2361
2022-03-28,89.5256,6.9453,121.99,0.9996
2022-03-29,87.3991,8.1567,76.75,1.1342
2022-03-30,92.0583,7.7339,102.96,1.1315
2022-03-31,89.802,7.6516,81.48,1.1506
2022-04-01,76.8623,6.0926,124.76,1.1341
2022-04-04,84.2141,5.865,127.86,0.9723
2022-04-05,84.8855,4.6783,122.42,1.3187
2022-04-06,91.3808,6.3549,123.41,0.8864
2022-04-07,106.9717,8.0489,80.23,1.2154
2022-04-08,80.2034,5.9476,94.09,1.1584
2022-04-11,82.0926,2.7396,58.72,1.1986
2022-04-12,97.6385,7.5283,115.32,0.9284
